schoolCode, schoolName, departmentCode, departmentName, departmentAbbreviation, departmentType, genderRequirement, practicalExam, notifyOrAnnounceExam, documentSubmissionDeadline, examStartDate, examEndDate, examDate1, examDate2, examDate3, announcementDate, reviewDate, chineseTest, englishTest, mathATest, mathBTest, socialTest, scienceTest, englishListeningTest, chineseMultiplier, englishMultiplier, mathAMultiplier, mathBMultiplier, socialMultiplier, scienceMultiplier, customSubjectCombination, customSubjectCombinationMultiplier, sameLevelScoreExcessSelectionOrder1, sameLevelScoreExcessSelectionOrder2, sameLevelScoreExcessSelectionOrder3, sameLevelScoreExcessSelectionOrder4, programmingConceptTest, programmingConceptTestMultiplier, programmingPracticalTest, programmingPracticalTestMultiplier, chineseScoreCalculation, englishScoreCalculation, mathAScoreCalculation, mathBScoreCalculation, socialScoreCalculation, scienceScoreCalculation, selectionScoreRatio, designatedItem1, designatedItem2, designatedItem3, designatedItem4, designatedItem5, designatedItem6, designatedItem1Test, designatedItem2Test, designatedItem3Test, designatedItem4Test, designatedItem5Test, designatedItem6Test, designatedItem1ScoreRatio, designatedItem2ScoreRatio, designatedItem3ScoreRatio, designatedItem4ScoreRatio, designatedItem5ScoreRatio, designatedItem6ScoreRatio, tieBreakerOrder1, tieBreakerOrder2, tieBreakerOrder3, tieBreakerOrder4, examFee, document1, document2, document3, document4, document5, document6, documentDescription, designatedItemDescription, remarks, enrollmentQuota, maleEnrollmentQuota, femaleEnrollmentQuota, indigenousAdditionalQuota, outlyingIslandAdditionalQuota, outlyingIslandAdditionalQuotaDescription, visionProgramAdditionalQuota, expectedExamCount, practicalExamItem1Test, practicalExamItem2Test, practicalExamItem3Test, practicalExamItem4Test, practicalExamItem5Test, practicalExamItem1Multiplier, practicalExamItem2Multiplier, practicalExamItem3Multiplier, practicalExamItem4Multiplier, practicalExamItem5Multiplier, practicalExamItem1ScoreCalculation, practicalExamItem2ScoreCalculation, practicalExamItem3ScoreCalculation, practicalExamItem4ScoreCalculation, practicalExamItem5ScoreCalculation, practicalExamScoreRatio, testResult
001,國立臺灣大學,001112,化學系,化學系,一般,--,--,2025/3/27,2025/5/5,,,2025/5/24,,,2025/6/2,2025/5/28,均標,均標,均標,--,--,均標,--,0,3,5.5,0,0,4,--,0,學測國文、英文、數學A、自然之級分總和,學測自然級分,學測數學A級分,,,,,,1,1,1.5,0,0,1.5,20,審查資料,化學筆試,口試,,,,0,0,0,0,0,0,35,25,20,0,0,0,口試,化學筆試,學科能力測驗成績,審查資料,1500,修課紀錄(A),課程學習成果(D),多元表現(F、N),學習歷程自述(O),個人資料表、高中老師推薦信,,1.個人資料表請至化學系網頁下載。 2.推薦信請透過甄選委員會「審查資料上傳系統」繳交，倘推薦老師另有其他推薦信補充說明請於5月5日(一)前以掛號(以郵戳為憑)逕寄本系:(106)臺北市大安區羅斯福路四段一號臺大化學系，並標註申請入學推薦信。,"1.報到：5月24日(六)13:00-13:50，至化學系館1樓系辦報到並領取名牌。
2.筆口試：時間及試場位置於考試當日張貼於本系報到處，筆口試結束前不可離場。
3.甄試期間不得隨身攜帶手機及穿戴式電子裝置產品。",1.本系參加校內聯合分發，請見「本校重要事項說明」。2.聯絡電話：(02)33661143。3.本系網址：http://www.ch.ntu.edu.tw/。4.考生請依簡章規定時間地點準時報到、應試，不再另函通知。5.考生攜帶物品：身分證件正本、文具用品(考生不得使用計算機)。6.通過第一階段篩選者，請務必於報名前至https://reg.aca.ntu.edu.tw/114app.asp詳閱本校招生須知，報名及繳費至5月5日止。,24,0,0,1,0,,0,72,,,,,,,,,,,,,,,,,數A=12、自=14、英=14、有
001,國立臺灣大學,001122,地質科學系,地質系,一般,--,--,2025/3/27,2025/5/5,2025/5/17,2025/5/18,,,,2025/6/2,2025/5/28,均標,均標,均標,--,--,均標,--,0,0,4,0,0,3,國英數A自,6,學測國文、英文、數學A、自然之級分總和,,,,,,,,1,1.5,1.5,0,0,1.5,35,審查資料,口試,,,,,0,0,0,0,0,0,40,25,0,0,0,0,口試,同級分超額篩選科目一,審查資料,,1500,修課紀錄(A),課程學習成果(B、D),多元表現(F、H、J、M、N),學習歷程自述(O、P、Q),,,l.多元表現（J.競賽表現）：需與地球科學領域相關. 2.多元表現（M.特殊優良表現證明）：例如參與活動特殊表現或成果、論文及著作、參與研究計劃等有利資料。,"I.口試時間：5月17日（六）或5月18日(日)。
2.詳細口試日期、地點與個人口試時間於5月14日（三）15:00於本系網頁公告，不另通知。
3.本系口試組別依臺大報名編號安排，不得以任何理由要求更換時間。
4.本系野外實習課程均須親自參與，基於考量野外實習之危險性與成果判定之需要，學生需具備獨立操作能力及個人安全維護能力。","1.本系參加校內聯合分發，請見「本校重要事項說明」。
2.聯絡電話：(02)33669475。
3.本系網址：http://web.gl.ntu.edu.tw/。
4.通過第一階段篩選者，請務必於報名前至https://reg.aca.ntu.edu.tw/114app.asp詳閱本校招生須知，報名及繳費至5月5日止。",25,0,0,2,0,,0,75,,,,,,,,,,,,,,,,,國+英+數A+自=43、數A=10、自=13、有
001,國立臺灣大學,001132,心理學系,心理系,一般,--,--,2025/3/27,2025/5/5,,,2025/5/25,,,2025/6/2,2025/5/28,均標,均標,均標,--,--,均標,--,0,2.5,2.5,0,0,2.5,--,0,學測國文、英文、數學A、自然之級分總和,,,,,,,,1,1,1,0,0,1,50,審查資料,口試,,,,,0,70,0,0,0,0,25,25,0,0,0,0,口試,學科能力測驗成績,審查資料,,1500,修課紀錄(A),課程學習成果(B、C),多元表現(F、N),學習歷程自述(O、P、Q),,,無,"1.本系提供考生於報名時填寫口試時段志願序，僅為參考，無法保證排定為最佳時段。
2.口試日期：5月25日(日)。
3.考生個人口試時間、口試地點及相關規定，請於5月20日(二)17:00起逕至本系網頁查詢，不另函通知。","1.本系參加校內聯合分發，請見「本校重要事項說明」。
2.聯絡電話：(02)33663119。
3.本系網址：http://www.psy.ntu.edu.tw．
4.通過第一階段篩選者，請務必於報名前至https://reg.aca.ntu.edu.tw/114app.asp詳閱本校招生須知，報名及繳費至5月5日止。",22,0,0,0,1,1名限連江縣,0,55,,,,,,,,,,,,,,,,,英+數A+自=41、有
001,國立臺灣大學,001142,地理環境資源學系,地理系,一般,--,--,2025/3/27,2025/5/5,,,2025/5/25,,,2025/6/2,2025/5/28,--,均標,均標,--,均標,--,--,0,3,5,0,6,0,英數A社,7,學測英文、數學A、社會之級分總和,學測數學A級分,學測社會級分,,,,,,0,1,1,0,1,0,50,審查資料,口試,,,,,0,0,0,0,0,0,25,25,0,0,0,0,口試,學科能力測驗成績,審查資料,學測英文級分,1500,修課紀錄(A),課程學習成果(B、C、D、E),多元表現(F、J、K、M、N),學習歷程自述(O、P、Q),其他有利審查資料,,,"1.本系提供考生於報名時填寫口試時段志願序，僅為參考，無法保證排定為最佳時段。口試時間公布後，恕不接受變更。
2.口試時間5月25日(日)8：00起。口試地點：地理系館。
3.個人口試時間於5月19日(一)15：00起於本系網站公布，不另通知。","1.本系參加校內聯合分發，請見「本校重要事項說明」。
2.聯絡電話：(02)33665821。
3.本系網址：http://www.geog.ntu.edu.tw。
4.通過第一階段篩選者，請務必於報名前至https://reg.aca.ntu.edu.tw/114app.asp詳閱本校招生須知，報名及繳費至5月5日止。",15,0,0,1,0,,0,45,,,,,,,,,,,,,,,,,英+數A+社=35、社=13、數A=10、英=13、有
001,國立臺灣大學,001152,大氣科學系,大氣系,一般,--,--,2025/3/27,2025/5/5,,,2025/5/17,,,2025/6/2,2025/5/28,均標,均標,均標,--,--,均標,--,0,0,3,0,0,3,國英數A自,6,學測國文、英文、數學A、自然之級分總和,,,,,,,,1,1,1.5,0,0,1.5,50,審查資料,筆試,,,,,0,60,0,0,0,0,25,25,0,0,0,0,筆試,學測自然級分,學測數學A級分,審查資料,1500,修課紀錄(A),課程學習成果(B、C、D),多元表現(F、J、L、M、N),學習歷程自述(O、P、Q),,,1.多元表現(N.綜整心得)：500字內敘述多元表現具體事例及對就讀本系的幫助。2.學習歷程自述(Ｏ.高中學習歷程反思)：500字內敘述個人特質及擅長的學科能力。3.學習歷程自述(Ｐ.就讀動機)：500字內敘述報考本系動機及你對大氣科學領域的了解。,"1.筆試時間：5月17日(六)14:00-16:00。
2.筆試地點、報到時間及本次甄試相關規定請於5月15日(四)至本系網頁查詢，不另函通知。","1.本系參加校內聯合分發，請見「本校重要事項說明」。
2.聯絡電話：(02)33663923。
3.本系網址：https://www.as.ntu.edu.tw/。
4.通過第一階段篩選者，請務必於報名前至https://reg.aca.ntu.edu.tw/114app.asp詳閱本校招生須知，報名及繳費至5月5日止。",20,0,0,1,0,,0,60,,,,,,,,,,,,,,,,,國+英+數A+自=47、數A+自=26、有
001,國立臺灣大學,001162,政治學系政治理論組,政治系政論,一般,--,--,2025/3/27,2025/5/5,,,2025/5/18,,,2025/6/2,2025/5/28,前標,前標,均標,均標,前標,--,--,5,2.5,0,0,5,0,--,0,學測國文、英文、社會之級分總和,學測國文級分,學測社會級分,,,,,,1,1.5,0,0,1,0,30,審查資料,口試,,,,,0,60,0,0,0,0,30,40,0,0,0,0,口試,審查資料,指定項目甄試成績,學測英文級分,1500,修課紀錄(A),課程學習成果(B、E),多元表現(F、J、L、M、N),學習歷程自述(O、P、Q),,,學習歷程自述(O、P、Q)：每項自述各以一頁為限，超出部分不予計分。,"1.	本校提供考生於報名時填寫口試時段志願序，僅為參考，無法保證排定為最佳時段。
2.	若同時報考本系兩組以上，同一考生各組口試時間將予錯開。
3.	口試時間：5月18日(日)。
4.個人口試時間等資訊，於5月15日(四)中午12時起至本系網頁查詢，不另通知。口試時間恕不接受變更，敬請見諒。","1.	本系參加校內聯合分發，請見「本校重要事項說明」。
2.	聯絡電話：(02)33663366#55738。
3.	本系網址：http://politics.ntu.edu.tw/。
4.	通過第一階段篩選者，請務必於報名前至https://reg.aca.ntu.edu.tw/114app.asp詳閱本校招生須知，報名及繳費至5月5日止。",18,0,0,0,0,,0,45,,,,,,,,,,,,,,,,,國+社=29、英=14、有
001,國立臺灣大學,001172,政治學系國際關係組,政治系國關,一般,--,--,2025/3/27,2025/5/5,,,2025/5/18,,,2025/6/2,2025/5/28,前標,前標,均標,均標,前標,--,--,5,2.5,0,0,5,0,--,0,學測國文、英文、社會之級分總和,學測國文級分,學測社會級分,,,,,,1,1.5,0,0,1,0,30,審查資料,口試,,,,,0,60,0,0,0,0,30,40,0,0,0,0,口試,審查資料,指定項目甄試成績,學測英文級分,1500,修課紀錄(A),課程學習成果(B、E),多元表現(F、J、L、M、N),學習歷程自述(O、P、Q),,,學習歷程自述(O、P、Q)：每項自述各以一頁為限，超出部分不予計分。,"1.	本校提供考生於報名時填寫口試時段志願序，僅為參考，無法保證排定為最佳時段。
2.	若同時報考本系兩組以上，同一考生各組口試時間將予錯開。
3.	口試時間：5月18日(日)。
4.個人口試時間等資訊，於5月15日(四)中午12時起至本系網頁查詢，不另通知。口試時間恕不接受變更，敬請見諒。","1.	本系參加校內聯合分發，請見「本校重要事項說明」。
2.	聯絡電話：(02)33663366#55738。
3.	本系網址：http://politics.ntu.edu.tw/。
4.	通過第一階段篩選者，請務必於報名前至https://reg.aca.ntu.edu.tw/114app.asp詳閱本校招生須知，報名及繳費至5月5日止。",17,0,0,0,1,1名限澎湖縣,0,43,,,,,,,,,,,,,,,,,國+社=29、英=15、有
001,國立臺灣大學,001182,政治學系公共行政組,政治系公行,一般,--,--,2025/3/27,2025/5/5,,,2025/5/18,,,2025/6/2,2025/5/28,前標,前標,均標,均標,前標,--,--,5,2.5,0,0,5,0,--,0,學測國文、英文、社會之級分總和,學測國文級分,學測社會級分,,,,,,1,1.5,0,0,1,0,30,審查資料,口試,,,,,0,60,0,0,0,0,30,40,0,0,0,0,口試,審查資料,指定項目甄試成績,學測英文級分,1500,修課紀錄(A),課程學習成果(B、E),多元表現(F、J、L、M、N),學習歷程自述(O、P、Q),,,學習歷程自述(O、P、Q)：每項自述各以一頁為限，超出部分不予計分。,"1.	本校提供考生於報名時填寫口試時段志願序，僅為參考，無法保證排定為最佳時段。
2.	若同時報考本系兩組以上，同一考生各組口試時間將予錯開。
3.	口試時間：5月18日(日)。
4.個人口試時間等資訊，於5月15日(四)中午12時起至本系網頁查詢，不另通知。口試時間恕不接受變更，敬請見諒。","1.	本系參加校內聯合分發，請見「本校重要事項說明」。
2.	聯絡電話：(02)33663366#55738。
3.	本系網址：http://politics.ntu.edu.tw/。
4.	通過第一階段篩選者，請務必於報名前至https://reg.aca.ntu.edu.tw/114app.asp詳閱本校招生須知，報名及繳費至5月5日止。",18,0,0,0,0,,0,45,,,,,,,,,,,,,,,,,國+社=29、英=14、有
001,國立臺灣大學,001192,經濟學系A組,經濟系A組,一般,--,--,2025/3/27,2025/5/5,,,2025/5/17,,,2025/6/2,2025/5/28,--,前標,前標,--,--,--,--,0,0,3,0,6,6,--,0,學測英文、數學A、社會、自然之級分總和,學測英文級分,學測自然級分,,,,,,0,1,1,0,1,1,40,審查資料,口試,,,,,0,0,0,0,0,0,30,30,0,0,0,0,口試,審查資料,學科能力測驗成績,學測英文級分,1500,修課紀錄(A),課程學習成果(B、C、D、E),多元表現(F、J、L、M、N),學習歷程自述(O、P、Q),個人資料表,,1.學習歷程自述(O、P、Q)：每項自述各以一頁為限，超出部分不予計分。2.其他(R.個人資料表)：請務必上傳，表單格式於3月27日起至本系網頁(https://econ.ntu.edu.tw)下載，依式填寫。,"1.本校提供考生於報名時填寫口試時段志願序，僅為參考，無法保證排定為最佳時段。
2.口試時間：5月17日(六)上午8:00起，口試地點:校總區社科院大樓(羅斯福路四段1號，近辛亥路與復興南路交叉口）。(實際時間以本系網頁公告為準)
3.個人口試時間與詳細地點於5月15日(四)下午公告於本系網頁(https://econ.ntu.edu.tw)。","1.本系參加校內聯合分發，請見「本校重要事項說明」。
2.聯絡電話：(02)33668446。
3.本系網址：https://econ.ntu.edu.tw
4.通過第一階段篩選者，請務必於報名前至https://reg.aca.ntu.edu.tw/114app.asp詳閱本校招生須知，報名及繳費至5月5日止。",20,0,0,0,0,,0,60,,,,,,,,,,,,,,,,,社=13、數A=12、有
001,國立臺灣大學,001202,經濟學系B組,經濟系B組,一般,--,--,2025/3/27,2025/5/5,,,2025/5/17,,,2025/6/2,2025/5/28,--,前標,前標,--,--,--,--,0,8,4,0,0,0,--,0,學測英文、數學A、自然之級分總和,學測英文級分,學測自然級分,,,,,,0,1,1,0,0,1,40,審查資料,口試,,,,,0,0,0,0,0,0,30,30,0,0,0,0,口試,審查資料,學科能力測驗成績,學測英文級分,1500,修課紀錄(A),課程學習成果(B、C、D、E),多元表現(F、J、L、M、N),學習歷程自述(O、P、Q),個人資料表,,1.學習歷程自述(O、P、Q)：每項自述各以一頁為限，超出部分不予計分。2.其他(R.個人資料表)：請務必上傳，表單格式於3月27日起至本系網頁(https://econ.ntu.edu.tw)下載，依式填寫。,"1.本校提供考生於報名時填寫口試時段志願序，僅為參考，無法保證排定為最佳時段。
2.口試時間：5月17日(六)上午8:00起，口試地點:校總區社科院大樓(羅斯福路四段1號，近辛亥路與復興南路交叉口）。(實際時間以本系網頁公告為準)
3.個人口試時間與詳細地點於5月15日(四)下午公告於本系網頁(https://econ.ntu.edu.tw)。","1.本系參加校內聯合分發，請見「本校重要事項說明」。
2.聯絡電話：(02)33668446。
3.本系網址：https://econ.ntu.edu.tw
4.通過第一階段篩選者，請務必於報名前至https://reg.aca.ntu.edu.tw/114app.asp詳閱本校招生須知，報名及繳費至5月5日止。",12,0,0,0,0,,0,48,,,,,,,,,,,,,,,,,英=12、數A=13、有
001,國立臺灣大學,001212,經濟學系C組,經濟系C組,一般,--,--,2025/3/27,2025/5/5,,,2025/5/17,,,2025/6/2,2025/5/28,--,前標,前標,--,--,--,--,0,0,3,0,7,0,--,0,學測英文、數學A、社會之級分總和,學測英文級分,學測社會級分,,,,,,0,1,1,0,1,0,40,審查資料,口試,,,,,0,0,0,0,0,0,30,30,0,0,0,0,口試,審查資料,學科能力測驗成績,學測英文級分,1500,修課紀錄(A),課程學習成果(B、C、D、E),多元表現(F、J、L、M、N),學習歷程自述(O、P、Q),個人資料表,,1.學習歷程自述(O、P、Q)：每項自述各以一頁為限，超出部分不予計分。2.其他(R.個人資料表)：請務必上傳，表單格式於3月27日起至本系網頁(https://econ.ntu.edu.tw)下載，依式填寫。,"1.本校提供考生於報名時填寫口試時段志願序，僅為參考，無法保證排定為最佳時段。
2.口試時間：5月17日(六)上午8:00起，口試地點:校總區社科院大樓(羅斯福路四段1號，近辛亥路與復興南路交叉口）。(實際時間以本系網頁公告為準)
3.個人口試時間與詳細地點於5月15日(四)下午公告於本系網頁(https://econ.ntu.edu.tw)。","1.本系參加校內聯合分發，請見「本校重要事項說明」。
2.聯絡電話：(02)33668446。
3.本系網址：https://econ.ntu.edu.tw
4.通過第一階段篩選者，請務必於報名前至https://reg.aca.ntu.edu.tw/114app.asp詳閱本校招生須知，報名及繳費至5月5日止。",27,0,0,0,0,,0,81,,,,,,,,,,,,,,,,,社=15、數A=12、有
001,國立臺灣大學,001222,社會學系,社會系,一般,--,--,2025/3/27,2025/5/5,,,2025/5/22,,,2025/6/2,2025/5/28,前標,前標,--,均標,前標,--,--,3,3,0,5,3,0,--,0,學測國文、英文、數學B、社會之級分總和,學測英文級分,學測國文級分,學測社會級分,,,,,1,1,0,1,1,0,20,審查資料,口試成績,,,,,0,0,0,0,0,0,40,40,0,0,0,0,口試成績,審查資料,同級分超額篩選科目一,學測英文級分,1500,修課紀錄(A),課程學習成果(B、E),多元表現(F、G、I、M、N),學習歷程自述(O、P、Q),,,本系培養具有社會學知識且能溝通領導、批判思考、主動學習、合作共榮的學生。請在學習歷程自述中，說明申請本系的動機，對社會學的認識，以及具備何種學習社會學的能力和特質。並請說明，你高中時期的修課紀錄，製作課程學習成果情形和多元表現，與申請本系有何關聯。,"1.本系提供考生於報名時填寫口試時段志願序，僅為參考，無法保證排定為最佳時段。
2.口試時間：5月22日(四)下午13:00起。
3.口試地點：校總區社會及社工系館。
4.口試詳細地點及順序於5月19日(一)14:00起公告於本系系網。","1.本系參加校內聯合分發，請見「本校重要事項說明」。
2.聯絡電話：(02)33661217。
3.本系網址：http://sociology.ntu.edu.tw。
4.通過第一階段篩選者，請務必於報名前至https://reg.aca.ntu.edu.tw/114app.asp詳閱本校招生須知，報名及繳費至5月5日止。",22,0,0,1,0,,0,66,,,,,,,,,,,,,,,,,國+英+社=43、有
001,國立臺灣大學,001232,社會工作學系,社工系,一般,--,--,2025/3/27,2025/5/5,,,2025/5/18,,,2025/6/2,2025/5/28,均標,均標,--,均標,均標,--,--,5,3,0,5,5,0,--,0,學測國文、英文、數學B、社會之級分總和,學測國文級分,學測社會級分,,,,,,1,1,0,1,1,0,30,審查資料,口試,,,,,0,70,0,0,0,0,30,40,0,0,0,0,口試,審查資料,同級分超額篩選科目一,學測英文級分,1500,修課紀錄(A),課程學習成果(B、E),多元表現(F、G、H、I、N),學習歷程自述(O、P、Q),,,,"1.本系提供考生於報名時填寫口試時段志願序，僅為參考，無法保證排定為最佳時段。
2.口試時間：5月18日(日)上午9:30起。
3.口試地點：校總區社會及社工系館。
4.口試詳細地點及順序於5月13日(二)14:00起公告於本系系網。","1.本系參加校內聯合分發，請見「本校重要事項說明」。
2.聯絡電話：(02)33661241。
3.本系網址：http://ntusw.ntu.edu.tw。
4.通過第一階段篩選者，請務必於報名前至https://reg.aca.ntu.edu.tw/114app.asp詳閱本校招生須知，報名及繳費至5月5日止。",16,0,0,3,0,,0,48,,,,,,,,,,,,,,,,,國+數B+社=38、英=13、有
001,國立臺灣大學,001242,醫學系,醫學系,一般,--,--,2025/3/27,2025/5/5,,,2025/5/17,2025/05/24 00:00,,2025/6/2,2025/5/28,頂標,頂標,頂標,--,--,頂標,--,4,2,2,0,0,2,國英數A自,3,學測國文、英文、數學A、自然之級分總和,,,,,,,,0,0,0,0,0,0,0,審查資料,生物+化學筆試,口試,生物+化學實作,,,0,0,0,0,0,0,10,10,40,40,0,0,生物+化學實作,口試,生物+化學筆試,,1500,修課紀錄(A),課程學習成果(D),多元表現(F、I、L、M、N),學習歷程自述(O、P、Q),師長推薦函2封,,1.檢定證照(L)：大考中心英語聽力測驗成績、英檢及其他相關英語檢定證照等可供審查參考。2.多元表現綜整心得(N)含一頁個人資料表(請至系網站下載)。3.其他(R.師長推薦函2封)：請直接上傳至甄選會審查資料系統。,1.筆試採用醫學院共同試題，報考醫學、牙醫、藥學系者，成績將分送前列學系使用。2.筆試：5月17日(六)下午，生物:預備13:55，考試14:00-15:00；化學:預備15:25，考試15:30-16:30。試場請於5月13日(二)12時起至https://reg.aca.ntu.edu.tw/114app.asp查詢。3.筆試二科總和成績在前102名始得參加指定項目甄試，名單5月20日(二)中午前公布。4.實作及口試抽籤分組：本系採電腦隨機抽籤的方式辦理。5.考試：5月24日(六)，全天考試。應考請帶身分證件正本，自備實驗衣(不可有姓名或記號)及文具。6.上述報到及相關考試資訊請至本系招生網頁查詢。,1.本系參加校內聯合分發，請見「本校重要事項說明」。2.應考請勿著學校制服。3.聯絡電話：(02)23123456轉288561。4.修業年限六年。5.本系部分課程須長時間操作顯微鏡、進行小組討論、久站照顧病人、或與醫療團隊和病人及家屬溝通、解釋病情，必須具備適當之色彩觀察及辨識能力、聽覺、口語表達、人際互動與溝通協調之能力、抗壓能力、以及維護個人安全能力。6.通過第一階段篩選者，請務必於報名前至https://reg.aca.ntu.edu.tw/114app.asp詳閱本校招生須知，報名及繳費至5月5日止。,51,0,0,0,0,,0,102,,,,,,,,,,,,,,,,,國=14、國+英+數A+自=59、英+數A+自=45、有
001,國立臺灣大學,001252,醫學系(公費生),醫學系公費,一般,--,--,2025/3/27,2025/5/5,,,2025/5/17,2025/05/24 00:00,,2025/6/2,2025/5/28,頂標,頂標,頂標,--,--,頂標,--,4,2,2,0,0,2,國英數A自,3,學測國文、英文、數學A、自然之級分總和,,,,,,,,0,0,0,0,0,0,0,審查資料,生物+化學筆試,口試,生物+化學實作,,,0,0,0,0,0,0,10,10,40,40,0,0,生物+化學實作,口試,生物+化學筆試,,1500,修課紀錄(A),課程學習成果(D),多元表現(F、I、L、M、N),學習歷程自述(O、P、Q),師長推薦函2封,,1.檢定證照(L)：大考中心英語聽力測驗成績、英檢及其他英語相關檢定證照等可供審查參考。2.多元表現綜整心得(N)含一頁個人資料表(請至系網站下載)。3.其他(R.師長推薦函2封)：請直接上傳至甄選會審查資料系統。,1.筆試採用醫學院共同試題，報考醫學、牙醫、藥學系者，成績將分送前列學系使用。2.筆試：5月17日(六)下午，生物:預備13:55，考試14:00-15:00；化學:預備15:25，考試15:30-16:30。試場請於5月13日(二)12時起至https://reg.aca.ntu.edu.tw/114app.asp查詢。3.筆試二科總和成績在前24名始得參加指定項目甄試，名單5月20日(二)中午前公布。4.實作及口試抽籤分組：本系採電腦隨機抽籤的方式辦理。5.考試：5月24日(六)，全天考試。應考請帶身分證件正本，自備實驗衣(不可有姓名或記號)及文具。6.上述報到及相關考試資訊請至本系招生網頁查詢。,1.考試事項參閱自費生組，報名前詳閱本校招生須知。2.「重點科別培育公費醫師制度計畫」(第二期)摘要：預定培育內科、外科、婦產科、兒科及急診醫學科，公費生肄業期間受領公費待遇年數為6年，畢業後訓練地點為醫學中心。完成專科醫師訓練後分發至醫師人力不足地區醫療機構服務10年。服務期滿，應檢具其服務證明文件，送核准後始得離職，並發還其醫師證書；如不履約，除醫師證書由衛福部保管外，並應償還其在學所享受公費總金額之四倍罰款。3.公費生於新生註冊入學時應填具契約書及保證書，相關內容請至衛福部網站查詢或洽衛福部醫事司。,12,0,0,0,0,,0,24,,,,,,,,,,,,,,,,,國=14、國+英+數A+自=55、英+數A+自=41、有
001,國立臺灣大學,001262,牙醫學系,牙醫系,一般,--,--,2025/3/27,2025/5/5,,,2025/5/17,2025/05/24 00:00,,2025/6/2,2025/5/28,前標,頂標,頂標,--,--,頂標,--,0,2.5,2.5,0,0,2.5,國英數A自,3,學測國文、英文、數學A、自然之級分總和,,,,,,,,0,0,0,0,0,0,0,審查資料,口試,小論文,術科,生物+化學,,0,70,0,0,0,0,10,30,15,20,25,0,術科,口試,小論文,,1500,修課紀錄(A),課程學習成果(B、C、D),多元表現(F、K、L、M、N),學習歷程自述(O、P、Q),,,1.多元表現(N.多元表現綜整心得)：包括個人資料表(請至本系網站下載)，請整理個人相關經歷及表現等。2.學習歷程自述(P.就讀動機)：包括自傳、申請動機及未來規劃。,1.筆試採用醫學院共同試題，報考醫學、牙醫、藥學系者，成績將分送前列學系使用。2.筆試：5月17日(六)下午，生物：預備13:55，考試14:00-15:00；化學：預備15:25，考試15:30-16:30。試場5月13日(二)中午12時起至https://reg.aca.ntu.edu.tw/114app.asp查詢。3.筆試二科總和成績一般生在前22名(各地區離島生各在前2名)者，始得參加指定項目甄試，名單於5月20日(二)中午前公布於本系網頁。4.口試報到:5月24日(六)8:00-8:20(牙醫學系系館)，口試時間自上午9:00起。5.應考請帶身分證正本，自備文具用品(美術測驗用品除外)，勿穿學校制服。,1.本系參加校內聯合分發，請見「本校重要事項說明」。2.聯絡電話：(02)23123456轉267718。3.部份課程透過顯微鏡判讀進行，必須具備色彩觀察及辨識能力。部分課程以小組討論進行，宜具有人際互動、溝通協調之能力。部分臨床課程須久站以照顧病患、具備抗壓能力、與醫療團隊溝通、建立醫病關係等，必需具備適當之視覺、聽覺、口語表達、溝通以及個人安全維護的能力。4.通過第一階段篩選者，請務必於報名前至https://reg.aca.ntu.edu.tw/114app.asp詳閱本校招生須知，報名及繳費至5月5日止。,11,0,0,0,1,1名限金門縣,0,28,,,,,,,,,,,,,,,,,國+英+數A+自=59、英+數A+自=44、有
001,國立臺灣大學,001272,藥學系,藥學系,一般,--,--,2025/3/27,2025/5/5,,,2025/5/17,2025/05/24 00:00,,2025/6/2,2025/5/28,均標,均標,--,--,--,--,--,0,0,3,0,0,3,國英,2.5,學測國文、英文、數學A、自然之級分總和,學測自然級分,學測數學A級分,學測英文級分,,,,,1,1,1.5,0,0,1.5,30,審查資料,口試,生物,化學,,,0,70,0,0,0,0,30,20,10,10,0,0,口試,生物,化學,學測數學A級分,1500,修課紀錄(A),多元表現(F、H、I、M、N),學習歷程自述(O、P、Q),自傳,,,依簡章規定。,"1.筆試科目採用醫學院共同試題，考生如報考醫學、牙醫、藥學其中學系，參加筆試之成績將分送前列採用之學系使用。2.筆試時間：5月17日(六)下午，每節各60分鐘。第一節「生物」：預備13:55，考試14:00-15:00，第二節「化學」：預備15:25，考試15:30-16:30，試場5月13日(二)12:00起至
https://reg.aca.ntu.edu.tw/114app.asp查詢。3.口試時間：5月24日(六)上午9點起。地點：水森館110會議室，口試順序依本校報名編號排定。",1.本系參加校內聯合分發，請見「本校重要事項說明」。2.聯絡電話：(02)33668750。3.修業年限六年。4.部份必修課程須具備色彩觀察及辨識能力。另部分課程以小組討論進行，宜具有人際互動、溝通協調能力。部分臨床課程須久站以照顧病人、具備抗壓能力、與醫療團隊溝通、建立醫病關係等，須具備適當之視覺、聽覺、口語表達、溝通及個人安全維護的能力。5.通過第一階段篩選者，請務必於報名前至https://reg.aca.ntu.edu.tw/114app.asp詳閱本校招生須知，報名及繳費至5月5日止。6.其他資訊詳見藥學系網站「申請入學」專區。,23,0,0,0,1,1名限金門縣,0,58,,,,,,,,,,,,,,,,,數A+自=28、國+英=27、有
